GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
1000000US421010144002020,421010144002020,"Block 2020, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",62,33,26,0,1,0,0,2
1000000US421010144002021,421010144002021,"Block 2021, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",17,9,0,0,0,0,6,2
1000000US421010144002022,421010144002022,"Block 2022, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",31,25,1,0,1,0,3,1
1000000US421010144002023,421010144002023,"Block 2023, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",37,31,5,0,0,0,0,1
1000000US421010144002024,421010144002024,"Block 2024, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",7,7,0,0,0,0,0,0
1000000US421010144002025,421010144002025,"Block 2025, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",7,5,2,0,0,0,0,0
1000000US421010144002026,421010144002026,"Block 2026, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",59,23,19,0,0,0,17,0
1000000US421010144002027,421010144002027,"Block 2027, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",75,67,2,0,0,0,5,1
1000000US421010144002028,421010144002028,"Block 2028, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",4,2,1,0,1,0,0,0
1000000US421010144002029,421010144002029,"Block 2029, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010144002030,421010144002030,"Block 2030, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",7,5,0,0,0,0,2,0
1000000US421010144002031,421010144002031,"Block 2031, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",5,5,0,0,0,0,0,0
1000000US421010144002032,421010144002032,"Block 2032, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",7,3,2,0,0,0,2,0
1000000US421010144002033,421010144002033,"Block 2033, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",106,64,23,0,0,0,10,9
1000000US421010144002034,421010144002034,"Block 2034, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",127,98,9,1,1,0,13,5
1000000US421010144002035,421010144002035,"Block 2035, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",50,37,5,0,3,0,0,5
1000000US421010144002036,421010144002036,"Block 2036, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",96,75,5,0,0,0,13,3
1000000US421010144002037,421010144002037,"Block 2037, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",75,47,3,1,11,0,10,3
1000000US421010144002038,421010144002038,"Block 2038, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",13,9,0,2,1,0,1,0
1000000US421010144002039,421010144002039,"Block 2039, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",28,25,0,0,2,0,0,1
1000000US421010144002040,421010144002040,"Block 2040, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",15,9,6,0,0,0,0,0
1000000US421010144002041,421010144002041,"Block 2041, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",4,4,0,0,0,0,0,0
1000000US421010144002042,421010144002042,"Block 2042, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010144002043,421010144002043,"Block 2043, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",12,11,0,0,0,0,1,0
1000000US421010144002044,421010144002044,"Block 2044, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",39,35,1,0,3,0,0,0
1000000US421010144002045,421010144002045,"Block 2045, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",10,8,0,0,2,0,0,0
1000000US421010144002046,421010144002046,"Block 2046, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",21,19,0,0,1,0,0,1
1000000US421010144002047,421010144002047,"Block 2047, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",65,34,9,0,0,0,9,13
1000000US421010144002048,421010144002048,"Block 2048, Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",8,2,2,0,0,0,4,0
1000000US421010144003000,421010144003000,"Block 3000, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010144003001,421010144003001,"Block 3001, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",70,26,15,0,1,0,26,2
1000000US421010144003002,421010144003002,"Block 3002, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",119,30,15,0,10,0,56,8
1000000US421010144003003,421010144003003,"Block 3003, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",7,1,0,0,1,0,5,0
1000000US421010144003004,421010144003004,"Block 3004, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010144003005,421010144003005,"Block 3005, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",44,2,28,4,0,0,9,1
1000000US421010144003006,421010144003006,"Block 3006, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010144003007,421010144003007,"Block 3007, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",27,7,9,0,0,0,8,3
1000000US421010144003008,421010144003008,"Block 3008, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",39,13,14,0,0,0,6,6
1000000US421010144003009,421010144003009,"Block 3009, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",115,50,28,0,0,0,34,3
1000000US421010144003010,421010144003010,"Block 3010, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",76,22,35,0,0,0,15,4
1000000US421010144003011,421010144003011,"Block 3011, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",75,43,18,0,2,0,8,4
1000000US421010144003012,421010144003012,"Block 3012, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",72,31,29,0,1,1,10,0
1000000US421010144003013,421010144003013,"Block 3013, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",74,40,21,0,0,0,13,0
1000000US421010144003014,421010144003014,"Block 3014, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",96,62,26,0,3,0,2,3
1000000US421010144003015,421010144003015,"Block 3015, Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",125,30,69,0,0,0,13,13
1000000US421010145001000,421010145001000,"Block 1000, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",103,11,72,0,0,0,19,1
1000000US421010145001001,421010145001001,"Block 1001, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",87,7,72,2,5,0,1,0
1000000US421010145001002,421010145001002,"Block 1002, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",81,7,51,0,1,0,9,13
1000000US421010145001003,421010145001003,"Block 1003, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010145001004,421010145001004,"Block 1004, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010145001005,421010145001005,"Block 1005, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010145001006,421010145001006,"Block 1006, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",738,451,198,3,72,1,5,8
1000000US421010145001007,421010145001007,"Block 1007, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010145001008,421010145001008,"Block 1008, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",44,0,36,0,0,0,8,0
1000000US421010145001009,421010145001009,"Block 1009, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",48,2,40,0,0,0,5,1
1000000US421010145001010,421010145001010,"Block 1010, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",128,4,116,0,0,0,4,4
1000000US421010145001011,421010145001011,"Block 1011, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010145001012,421010145001012,"Block 1012, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",54,0,54,0,0,0,0,0
1000000US421010145001013,421010145001013,"Block 1013, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010145001014,421010145001014,"Block 1014, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",66,5,47,0,5,0,7,2
1000000US421010145001015,421010145001015,"Block 1015, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",128,16,99,3,0,0,8,2
1000000US421010145001016,421010145001016,"Block 1016, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",140,6,100,0,0,0,24,10
1000000US421010145001017,421010145001017,"Block 1017, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",4,0,4,0,0,0,0,0
1000000US421010145001018,421010145001018,"Block 1018, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",70,0,67,1,0,0,0,2
1000000US421010145002000,421010145002000,"Block 2000, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",101,13,66,0,5,0,8,9
1000000US421010145002001,421010145002001,"Block 2001, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",98,10,76,1,0,0,11,0
1000000US421010145002002,421010145002002,"Block 2002, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",76,15,45,0,4,0,10,2
1000000US421010145002003,421010145002003,"Block 2003, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",30,8,17,0,0,0,5,0
1000000US421010145002004,421010145002004,"Block 2004, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",15,0,7,0,7,0,1,0
1000000US421010145002005,421010145002005,"Block 2005, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",29,2,25,0,0,0,2,0
1000000US421010145002006,421010145002006,"Block 2006, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",47,0,45,0,0,0,2,0
1000000US421010145002007,421010145002007,"Block 2007, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010145002008,421010145002008,"Block 2008, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",40,0,37,0,0,0,3,0
1000000US421010145002009,421010145002009,"Block 2009, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",47,0,45,0,2,0,0,0
1000000US421010145002010,421010145002010,"Block 2010, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",71,10,38,0,5,0,18,0
1000000US421010145002011,421010145002011,"Block 2011, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",136,1,99,0,0,0,25,11
1000000US421010145002012,421010145002012,"Block 2012, Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",83,19,38,0,0,0,26,0
1000000US421010146001000,421010146001000,"Block 1000, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001001,421010146001001,"Block 1001, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001002,421010146001002,"Block 1002, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001003,421010146001003,"Block 1003, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001004,421010146001004,"Block 1004, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001005,421010146001005,"Block 1005, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001006,421010146001006,"Block 1006, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001007,421010146001007,"Block 1007, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",1624,1099,295,2,151,0,27,50
1000000US421010146001008,421010146001008,"Block 1008, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",682,460,173,2,22,0,7,18
1000000US421010146001009,421010146001009,"Block 1009, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001010,421010146001010,"Block 1010, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010146001011,421010146001011,"Block 1011, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",91,10,81,0,0,0,0,0
1000000US421010146001012,421010146001012,"Block 1012, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",59,0,56,0,2,0,0,1
1000000US421010146001013,421010146001013,"Block 1013, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",62,14,41,0,5,0,0,2
1000000US421010146001014,421010146001014,"Block 1014, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",91,11,67,1,0,0,9,3
1000000US421010146001015,421010146001015,"Block 1015, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",91,12,78,0,1,0,0,0
1000000US421010146001016,421010146001016,"Block 1016, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",84,0,72,1,1,0,3,7
1000000US421010146001017,421010146001017,"Block 1017, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",80,5,68,4,3,0,0,0
1000000US421010146001018,421010146001018,"Block 1018, Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",132,0,130,0,0,0,0,2
1000000US421010146002000,421010146002000,"Block 2000, Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",100,0,94,0,3,0,0,3
1000000US421010146002001,421010146002001,"Block 2001, Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",75,0,69,0,4,0,2,0
1000000US421010146002002,421010146002002,"Block 2002, Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",45,0,38,0,6,0,0,1
1000000US421010146002003,421010146002003,"Block 2003, Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",101,16,80,0,4,0,0,1
1000000US421010146002004,421010146002004,"Block 2004, Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",99,0,99,0,0,0,0,0
1000000US421010146002005,421010146002005,"Block 2005, Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",82,8,72,1,0,0,1,0
1000000US421010146002006,421010146002006,"Block 2006, Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",98,3,86,4,2,1,0,2
1000000US421010146003000,421010146003000,"Block 3000, Block Group 3, Census Tract 146, Philadelphia County, Pennsylvania",47,3,42,0,0,0,2,0
1000000US421010146003001,421010146003001,"Block 3001, Block Group 3, Census Tract 146, Philadelphia County, Pennsylvania",84,7,75,0,0,0,0,2
1000000US421010146003002,421010146003002,"Block 3002, Block Group 3, Census Tract 146, Philadelphia County, Pennsylvania",77,6,68,0,3,0,0,0
1000000US421010146003003,421010146003003,"Block 3003, Block Group 3, Census Tract 146, Philadelphia County, Pennsylvania",75,7,65,0,3,0,0,0
1000000US421010146003004,421010146003004,"Block 3004, Block Group 3, Census Tract 146, Philadelphia County, Pennsylvania",69,3,66,0,0,0,0,0
1000000US421010146003005,421010146003005,"Block 3005, Block Group 3, Census Tract 146, Philadelphia County, Pennsylvania",341,4,322,1,0,0,7,7
1000000US421010147001000,421010147001000,"Block 1000, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",104,29,62,0,4,0,4,5
1000000US421010147001001,421010147001001,"Block 1001, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",64,30,23,0,11,0,0,0
1000000US421010147001002,421010147001002,"Block 1002, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",103,27,63,0,9,0,2,2
1000000US421010147001003,421010147001003,"Block 1003, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",69,10,47,1,9,0,2,0
1000000US421010147001004,421010147001004,"Block 1004, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010147001005,421010147001005,"Block 1005, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",112,26,78,0,1,0,3,4
1000000US421010147001006,421010147001006,"Block 1006, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",123,3,113,0,0,0,0,7
1000000US421010147001007,421010147001007,"Block 1007, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",215,23,183,0,2,0,4,3
1000000US421010147001008,421010147001008,"Block 1008, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",152,1,147,0,0,0,1,3
1000000US421010147001009,421010147001009,"Block 1009, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",184,81,89,0,9,0,1,4
1000000US421010147002000,421010147002000,"Block 2000, Block Group 2, Census Tract 147, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010147002001,421010147002001,"Block 2001, Block Group 2, Census Tract 147, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010147002002,421010147002002,"Block 2002, Block Group 2, Census Tract 147, Philadelphia County, Pennsylvania",213,140,37,0,28,0,4,4
